word	nodeType	synsetCount	unit	count
disposed	ADJ	7	txt-imp-femalecopy	1
doubtful	ADJ	3	txt-imp-femalecopy	1
early	ADJ	9	txt-imp-femalecopy	1
endowed	ADJ	3	txt-imp-femalecopy	1
english	ADJ	6	txt-imp-femalecopy	1
erative	ADJ	0	txt-imp-femalecopy	1
erectile	ADJ	2	txt-imp-femalecopy	1
erotic	ADJ	2	txt-imp-femalecopy	2
erroneous	ADJ	1	txt-imp-femalecopy	1
extensive	ADJ	3	txt-imp-femalecopy	1
external	ADJ	5	txt-imp-femalecopy	2
extreme	ADJ	6	txt-imp-femalecopy	1
first	ADJ	16	txt-imp-femalecopy	1
following	ADJ	30	txt-imp-femalecopy	1
frig¬	ADJ	0	txt-imp-femalecopy	1
ful	ADJ	1	txt-imp-femalecopy	1
full	ADJ	13	txt-imp-femalecopy	1
general	ADJ	10	txt-imp-femalecopy	2
generative	ADJ	2	txt-imp-femalecopy	3
ginal	ADJ	0	txt-imp-femalecopy	1
great	ADJ	7	txt-imp-femalecopy	1
healthy	ADJ	5	txt-imp-femalecopy	1
human	ADJ	4	txt-imp-femalecopy	1
idiopathic	ADJ	1	txt-imp-femalecopy	2
independent	ADJ	6	txt-imp-femalecopy	1
inherent	ADJ	2	txt-imp-femalecopy	1
large	ADJ	11	txt-imp-femalecopy	2
late	ADJ	11	txt-imp-femalecopy	1
least	ADJ	3	txt-imp-femalecopy	1
less	ADJ	5	txt-imp-femalecopy	2
like	ADJ	11	txt-imp-femalecopy	2
little	ADJ	10	txt-imp-femalecopy	1
local	ADJ	5	txt-imp-femalecopy	1
manual	ADJ	5	txt-imp-femalecopy	1
married	ADJ	5	txt-imp-femalecopy	1
medical	ADJ	4	txt-imp-femalecopy	2
mental	ADJ	5	txt-imp-femalecopy	2
mild	ADJ	3	txt-imp-femalecopy	1
moral	ADJ	3	txt-imp-femalecopy	2
muscular	ADJ	4	txt-imp-femalecopy	1
natural	ADJ	13	txt-imp-femalecopy	1
nervous	ADJ	5	txt-imp-femalecopy	1
new	ADJ	12	txt-imp-femalecopy	2
normal	ADJ	5	txt-imp-femalecopy	2
notable	ADJ	3	txt-imp-femalecopy	1
obvious	ADJ	1	txt-imp-femalecopy	1
old	ADJ	9	txt-imp-femalecopy	2
only	ADJ	9	txt-imp-femalecopy	1
organic	ADJ	7	txt-imp-femalecopy	2
original	ADJ	6	txt-imp-femalecopy	2
other	ADJ	4	txt-imp-femalecopy	4
painful	ADJ	4	txt-imp-femalecopy	1
peculiar	ADJ	4	txt-imp-femalecopy	1
physical	ADJ	7	txt-imp-femalecopy	1
physiological	ADJ	2	txt-imp-femalecopy	1
pleasurable	ADJ	1	txt-imp-femalecopy	1
possible	ADJ	4	txt-imp-femalecopy	2
pregnant	ADJ	3	txt-imp-femalecopy	1
present	ADJ	18	txt-imp-femalecopy	1
productive	ADJ	4	txt-imp-femalecopy	1
progressive	ADJ	8	txt-imp-femalecopy	1
radical	ADJ	11	txt-imp-femalecopy	1
rare	ADJ	6	txt-imp-femalecopy	1
rational	ADJ	5	txt-imp-femalecopy	1
regressive	ADJ	2	txt-imp-femalecopy	1
regular	ADJ	17	txt-imp-femalecopy	2
reme¬	ADJ	0	txt-imp-femalecopy	1
savage	ADJ	8	txt-imp-femalecopy	1
scarlet	ADJ	2	txt-imp-femalecopy	1
secondary	ADJ	7	txt-imp-femalecopy	1
sequent	ADJ	2	txt-imp-femalecopy	1
serious	ADJ	6	txt-imp-femalecopy	1
several	ADJ	3	txt-imp-femalecopy	1
sexual	ADJ	3	txt-imp-femalecopy	33
sible	ADJ	0	txt-imp-femalecopy	1
slight	ADJ	5	txt-imp-femalecopy	5
small	ADJ	13	txt-imp-femalecopy	1
